交易币对,买入时间,买入价格,买入数量,卖出时间,卖出价格,卖出数量,USDT Value,Fees,PnL,总资金,PnL Ratio,单笔收益率
FIL_USDT,2021-08-23 04:00:00+00:00,80.94,511.6635133679388,2021-08-26 00:00:00+00:00,78.39,511.6635133679388,41414.04477200096,81.5233475849137,-1386.27,391138.69,-0.35%,-3.35%
C98_USDT,2021-08-25 02:00:00+00:00,5.49401,7336.515930527508,2021-08-28 00:00:00+00:00,5.198,7336.515930527508,40306.89188747744,78.44210169435942,-2250.12,388888.56,-0.58%,-5.58%
CAKE_USDT,2021-08-25 14:00:00+00:00,26.204,1538.0423293500494,2021-08-28 00:00:00+00:00,26.06,1538.0423293500494,40302.861198288694,80.38424430115099,-301.86,388586.70,-0.08%,-0.75%
TLM_USDT,2021-08-25 15:00:00+00:00,0.3483,115701.49558475125,2021-08-28 00:00:00+00:00,0.3314,115701.49558475125,40298.83091216886,78.64230654895542,-2034.00,386552.70,-0.53%,-5.05%
BNB_USDT,2021-08-26 01:00:00+00:00,508.9,80.00944379807788,2021-08-29 00:00:00+00:00,494.0,80.00944379807788,40716.80594884183,80.24147118509231,-1272.38,385280.32,-0.33%,-3.12%
SOL_USDT,2021-08-27 02:00:00+00:00,82.16,495.5298718141059,2021-08-30 00:00:00+00:00,96.83,495.5298718141059,40712.73426824694,88.69489175600683,7180.73,392461.05,1.83%,17.64%
XTZ_USDT,2021-08-27 17:00:00+00:00,5.38,7566.665984167308,2021-08-30 00:00:00+00:00,5.816,7566.665984167308,40708.662994820115,84.71639235873718,3214.35,395675.40,0.81%,7.90%
TKO_USDT,2021-08-28 01:00:00+00:00,3.338,12060.540616095135,2021-08-31 00:00:00+00:00,2.635,12060.540616095135,40258.084576525565,72.03760909993626,-8550.60,387124.80,-2.21%,-21.24%
ALICE_USDT,2021-08-28 08:00:00+00:00,23.2,1735.0887400029276,2021-08-31 00:00:00+00:00,18.97,1735.0887400029276,40254.05876806792,73.16869216592346,-7412.59,379712.21,-1.95%,-18.41%
EPS_USDT,2021-08-28 10:00:00+00:00,0.9958,40419.7965075227,2021-08-31 00:00:00+00:00,0.8899,40419.7965075227,40250.033362191105,76.21961027423555,-4356.68,375355.53,-1.16%,-10.82%
LUNA_USDT,2021-08-28 16:00:00+00:00,34.52,1165.875097301706,2021-08-31 00:00:00+00:00,33.57,1165.875097301706,40246.008358854895,79.38443537527316,-1186.97,374168.57,-0.32%,-2.95%
SAND_USDT,2021-08-29 04:00:00+00:00,0.8567,46829.48198930343,2021-09-01 00:00:00+00:00,1.0233,46829.48198930343,40118.81722023625,88.03942613989045,7713.75,381882.32,2.02%,19.23%
SOL_USDT,2021-08-30 01:00:00+00:00,98.67,417.1729533666772,2021-09-02 00:00:00+00:00,112.09,417.1729533666772,41162.45530869004,87.9233716515609,5510.54,387392.86,1.42%,13.39%
TLM_USDT,2021-08-30 01:00:00+00:00,0.4003,102818.73360769216,2021-09-02 00:00:00+00:00,0.3375,102818.73360769216,41158.339063159176,75.85966165575527,-6532.88,380859.98,-1.72%,-15.87%
CHR_USDT,2021-08-30 02:00:00+00:00,0.5274,78032.27764363453,2021-09-02 00:00:00+00:00,0.4409,78032.27764363453,41154.22322925285,75.55865444233132,-6825.35,374034.63,-1.82%,-16.58%
AR_USDT,2021-08-30 15:00:00+00:00,49.97,823.4962538909331,2021-09-02 00:00:00+00:00,59.82,823.4962538909331,41150.107806929926,90.41165371468554,8021.03,382055.66,2.10%,19.49%
SRM_USDT,2021-08-30 18:00:00+00:00,8.892,3320.7369620667987,2021-09-02 00:00:00+00:00,8.575,3320.7369620667987,29527.99306669797,58.00331251641756,-1110.68,380944.98,-0.29%,-3.76%
ATOM_USDT,2021-08-31 08:00:00+00:00,25.95,1503.17131634272,2021-09-03 00:00:00+00:00,23.45,1503.17131634272,39007.29565909359,74.25666302733038,-3832.18,377112.80,-1.02%,-9.82%
ETH_USDT,2021-08-31 11:00:00+00:00,3429.95,11.371417930152823,2021-09-03 00:00:00+00:00,3730.46,11.371417930152823,39003.394929527676,81.4240146612456,3335.80,380448.60,0.88%,8.55%
DOT_USDT,2021-08-31 12:00:00+00:00,29.86,1306.0781845289594,2021-09-03 00:00:00+00:00,31.27,1306.0781845289594,38999.49459003472,79.84055942025529,1761.73,382210.33,0.46%,4.52%
FTT_USDT,2021-09-01 11:00:00+00:00,55.99,710.3229460551089,2021-09-04 00:00:00+00:00,63.16,710.3229460551089,39770.98174962555,84.63497902246623,5008.38,387218.71,1.29%,12.59%
UNI_USDT,2021-09-02 00:00:00+00:00,30.73,1290.274891769761,2021-09-05 00:00:00+00:00,28.89,1290.274891769761,39650.14742408476,76.92618904731317,-2451.03,384767.67,-0.64%,-6.18%
ADA_USDT,2021-09-02 01:00:00+00:00,2.985,13281.803152208491,2021-09-05 00:00:00+00:00,2.864,13281.803152208491,39646.18240934234,77.68526663726747,-1684.78,383082.89,-0.44%,-4.25%
VET_USDT,2021-09-02 07:00:00+00:00,0.14169,279781.33806973964,2021-09-05 00:00:00+00:00,0.14722,279781.33806973964,39642.217791101415,80.83162638172848,1466.36,384549.25,0.38%,3.70%
LINK_USDT,2021-09-02 13:00:00+00:00,30.63,1294.099039155152,2021-09-05 00:00:00+00:00,30.08,1294.099039155152,39638.2535693223,78.56475266710927,-790.32,383758.93,-0.21%,-1.99%
SOL_USDT,2021-09-02 21:00:00+00:00,129.07,307.0759258074329,2021-09-05 00:00:00+00:00,141.56,307.0759258074329,39634.28974396536,83.10395780126558,3752.27,387511.20,0.97%,9.47%
KSM_USDT,2021-09-03 02:00:00+00:00,422.1,94.21597224579456,2021-09-06 00:00:00+00:00,401.5,94.21597224579456,39768.561884949886,77.59627474163639,-2018.45,385492.76,-0.52%,-5.08%
TRX_USDT,2021-09-03 04:00:00+00:00,0.10361,383790.9953552879,2021-09-06 00:00:00+00:00,0.1047,383790.9953552879,39764.58502876138,79.94750224246002,338.38,385831.14,0.09%,0.85%
ETH_USDT,2021-09-03 08:00:00+00:00,3890.17,10.22078946942126,2021-09-06 00:00:00+00:00,3930.51,10.22078946942126,39760.608570258504,79.93352378771345,332.37,386163.52,0.09%,0.84%
LTC_USDT,2021-09-03 10:00:00+00:00,190.6,128.81777972268566,2021-09-06 00:00:00+00:00,228.3,128.81777972268566,24552.668815143887,53.96176792582949,4802.47,390965.99,1.23%,19.56%
DOT_USDT,2021-09-04 00:00:00+00:00,33.83,1189.993260382642,2021-09-07 00:00:00+00:00,33.83,1189.993260382642,40257.471998744775,80.51494399748955,-80.51,390885.47,-0.02%,-0.20%
ICP_USDT,2021-09-05 00:00:00+00:00,78.2,515.3259206594072,2021-09-08 00:00:00+00:00,63.29,515.3259206594072,40298.48699556565,72.91346451409953,-7756.42,383129.05,-2.02%,-19.25%
MATIC_USDT,2021-09-05 00:00:00+00:00,1.717,23472.636719446924,2021-09-08 00:00:00+00:00,1.366,23472.636719446924,40302.51724729037,72.36613900605488,-8311.26,374817.79,-2.22%,-20.62%
CVC_USDT,2021-09-05 00:00:00+00:00,0.7903,50986.28007954712,2021-09-08 00:00:00+00:00,0.5127,50986.28007954712,40294.45714686609,66.4351229436499,-14220.23,360597.56,-3.94%,-35.29%
FIL_USDT,2021-09-05 11:00:00+00:00,99.13,406.4403076884032,2021-09-08 00:00:00+00:00,86.41,406.4403076884032,40290.427701151406,75.41093468850633,-5245.33,355352.23,-1.48%,-13.02%
FTM_USDT,2021-09-05 12:00:00+00:00,1.1957,33692.73116867215,2021-09-08 00:00:00+00:00,1.4475,33692.73116867215,40286.39865838129,89.05662702503423,8394.77,363747.00,2.31%,20.84%
LINK_USDT,2021-09-06 00:00:00+00:00,33.49,1222.4885224321683,2021-09-09 00:00:00+00:00,27.47,1222.4885224321683,40941.14061625332,74.52290032746498,-7433.90,356313.10,-2.09%,-18.16%
BCH_USDT,2021-09-06 00:00:00+00:00,752.5,54.401390700586965,2021-09-09 00:00:00+00:00,666.7,54.401390700586965,40937.04650219169,77.20645368227302,-4744.85,351568.25,-1.35%,-11.59%
EOS_USDT,2021-09-06 06:00:00+00:00,6.307,6490.082891634925,2021-09-09 00:00:00+00:00,4.837,6490.082891634925,40932.952797541475,72.32548374437961,-9612.75,341955.50,-2.81%,-23.48%
FTT_USDT,2021-09-06 08:00:00+00:00,71.45,364.3738397546388,2021-09-09 00:00:00+00:00,78.52,364.3738397546388,26034.510850468945,54.64514474800042,2521.48,344476.98,0.73%,9.69%
SOL_USDT,2021-09-07 00:00:00+00:00,169.58,236.92084850369605,2021-09-10 00:00:00+00:00,188.55,236.92084850369605,40177.03748925678,84.84846347462312,4409.54,348886.52,1.26%,10.98%
NEAR_USDT,2021-09-08 00:00:00+00:00,8.781,4352.915278768412,2021-09-10 00:00:00+00:00,9.886,4352.915278768412,38222.949062865424,81.25586950876996,4728.72,353615.24,1.34%,12.37%
ALGO_USDT,2021-09-09 00:00:00+00:00,2.0079,18154.66540451876,2021-09-10 00:00:00+00:00,2.2214,18154.66540451876,36452.75266573321,76.78152639533118,3799.24,357414.48,1.06%,10.42%
FTM_USDT,2021-09-09 04:00:00+00:00,1.915,19033.476444107902,2021-09-10 00:00:00+00:00,1.7008,19033.476444107902,36449.107390466634,68.82124412660536,-4145.79,353268.69,-1.17%,-11.37%
SRM_USDT,2021-09-09 07:00:00+00:00,10.701,3405.799689723165,2021-09-10 00:00:00+00:00,10.87,3405.799689723165,36445.46247972759,73.46650510701838,502.11,353770.80,0.14%,1.38%
FTT_USDT,2021-09-09 14:00:00+00:00,82.8,440.11857407584085,2021-09-10 00:00:00+00:00,78.78,440.11857407584085,36441.81793347962,71.11435919917437,-1840.39,351930.41,-0.52%,-5.05%
SRM_USDT,2021-09-11 00:00:00+00:00,12.799,2907.2935812265296,2021-09-13 00:00:00+00:00,11.989,2907.2935812265296,37210.45054611835,72.06599329144322,-2426.97,349503.43,-0.69%,-6.52%
LUNA_USDT,2021-09-11 00:00:00+00:00,43.5,855.498206053211,2021-09-13 00:00:00+00:00,38.66,855.498206053211,37214.17196331468,70.28773260933181,-4210.90,345292.54,-1.22%,-11.32%
ATOM_USDT,2021-09-11 01:00:00+00:00,29.8,1248.5479698343534,2021-09-13 00:00:00+00:00,34.98,1248.5479698343534,37206.72950106373,80.88093748586941,6386.60,351679.13,1.82%,17.17%
XTZ_USDT,2021-09-11 01:00:00+00:00,6.705,5548.547177943867,2021-09-13 00:00:00+00:00,7.339,5548.547177943867,37203.00882811363,77.92379656704367,3439.86,355118.99,0.97%,9.25%
AVAX_USDT,2021-09-11 23:00:00+00:00,57.02,652.3901881310209,2021-09-13 00:00:00+00:00,56.7,652.3901881310209,37199.28852723081,74.1898121942597,-282.95,354836.03,-0.08%,-0.76%
EGLD_USDT,2021-09-12 02:00:00+00:00,254.49,146.15728947454946,2021-09-13 00:00:00+00:00,263.44,146.15728947454946,37195.56859837809,75.6992449375534,1232.41,356068.44,0.35%,3.31%
TRX_USDT,2021-09-12 09:00:00+00:00,0.10939,339993.13503536204,2021-09-13 00:00:00+00:00,0.11218,339993.13503536204,37191.84904151825,75.33227892978518,873.25,356941.69,0.24%,2.35%
ONE_USDT,2021-09-12 22:00:00+00:00,0.21417,173621.0068806483,2021-09-13 00:00:00+00:00,0.21816,173621.0068806483,37184.411043628446,75.06156990471068,617.69,357559.38,0.17%,1.66%
DOT_USDT,2021-09-12 22:00:00+00:00,35.82,1038.194580028311,2021-09-13 00:00:00+00:00,36.75,1038.194580028311,37188.129856614105,75.34178067265452,890.18,358449.56,0.25%,2.39%
XTZ_USDT,2021-09-14 05:00:00+00:00,7.831,4835.408852857177,2021-09-17 00:00:00+00:00,6.668,4835.408852857177,37866.086726724556,70.10859295757622,-5693.69,352755.87,-1.61%,-15.04%
HBAR_USDT,2021-09-14 06:00:00+00:00,0.4405,85953.00821351165,2021-09-17 00:00:00+00:00,0.4575,85953.00821351165,37862.300118051884,77.18580137573349,1384.02,354139.88,0.39%,3.66%
TRX_USDT,2021-09-14 10:00:00+00:00,0.11832,319967.1559164983,2021-09-17 00:00:00+00:00,0.11589,319967.1559164983,37858.51388804008,74.93950758720307,-852.46,353287.42,-0.24%,-2.25%
EGLD_USDT,2021-09-14 12:00:00+00:00,294.57,128.50842936025825,2021-09-17 00:00:00+00:00,270.82,128.50842936025825,37854.72803665127,72.65738087599641,-3124.73,350162.69,-0.89%,-8.25%
DOT_USDT,2021-09-14 13:00:00+00:00,38.12,992.9418301114274,2021-09-17 00:00:00+00:00,35.18,992.9418301114274,37850.94256384761,72.78263614716764,-2992.03,347170.66,-0.86%,-7.90%
CELR_USDT,2021-09-14 15:00:00+00:00,0.09377,403616.9080685851,2021-09-17 00:00:00+00:00,0.10411,403616.9080685851,37847.15746959123,79.86771376861162,4093.53,351264.19,1.17%,10.82%
SUSHI_USDT,2021-09-16 01:00:00+00:00,15.362,2463.4404865150545,2021-09-19 00:00:00+00:00,12.472,2463.4404865150545,37843.37275384427,68.56740250166003,-7187.91,344076.28,-2.09%,-18.99%
CRV_USDT,2021-09-16 02:00:00+00:00,3.332,11356.419092607708,2021-09-19 00:00:00+00:00,2.812,11356.419092607708,37839.588416568884,69.77383890498176,-5975.11,338101.17,-1.77%,-15.79%
AVAX_USDT,2021-09-16 14:00:00+00:00,64.23,589.0674833835781,2021-09-19 00:00:00+00:00,67.19,589.0674833835781,37835.80445772722,77.41524866626983,1666.22,339767.39,0.49%,4.40%
SHIB_USDT,2021-09-17 02:00:00+00:00,9.14e-06,4063041378.286436,2021-09-20 00:00:00+00:00,7.88e-06,4063041378.286436,37136.198197538026,69.15296425843515,-5188.59,334578.81,-1.55%,-13.97%
CELR_USDT,2021-09-17 03:00:00+00:00,0.11958,310524.20620269503,2021-09-20 00:00:00+00:00,0.09733,310524.20620269503,37132.48457771827,67.35580556742659,-6976.52,327602.29,-2.13%,-18.79%
ATOM_USDT,2021-09-18 14:00:00+00:00,39.02,951.5318126412224,2021-09-20 00:00:00+00:00,42.0,951.5318126412224,37128.7713292605,77.09310746019185,2758.47,330360.76,0.83%,7.43%
AVAX_USDT,2021-09-19 16:00:00+00:00,74.02,486.1757708909239,2021-09-20 00:00:00+00:00,68.19,486.1757708909239,35986.73056134619,69.1390563783983,-2903.54,327457.21,-0.89%,-8.07%
OMG_USDT,2021-10-01 00:00:00+00:00,12.276,2832.099433582827,2021-10-04 00:00:00+00:00,16.239,2832.099433582827,34766.85264666278,80.75731534861431,11142.85,338600.07,3.29%,32.05%
AXS_USDT,2021-10-01 15:00:00+00:00,95.51,363.9762952716795,2021-10-04 00:00:00+00:00,132.87,363.9762952716795,34763.37596139811,83.12490631414616,13515.03,352115.10,3.84%,38.88%
XTZ_USDT,2021-10-03 00:00:00+00:00,8.126,4277.615016465908,2021-10-06 00:00:00+00:00,7.768,4277.615016465908,34759.89962380197,67.98841307170915,-1599.37,350515.72,-0.46%,-4.60%
LUNA_USDT,2021-10-03 02:00:00+00:00,43.89,791.8984651136839,2021-10-06 00:00:00+00:00,44.18,791.8984651136839,34756.423633839586,69.74249782256214,159.91,350675.63,0.05%,0.46%
AXS_USDT,2021-10-04 02:00:00+00:00,142.98,260.3559185678739,2021-10-07 00:00:00+00:00,125.76,260.3559185678739,37225.68923683461,69.96804955593043,-4553.30,346122.33,-1.32%,-12.23%
OMG_USDT,2021-10-04 09:00:00+00:00,18.125,2053.6257471950858,2021-10-07 00:00:00+00:00,14.09,2053.6257471950858,37221.96666791093,66.15755344588969,-8352.54,337769.80,-2.47%,-22.44%
SHIB_USDT,2021-10-04 12:00:00+00:00,9.5e-06,3917709944.341488,2021-10-07 00:00:00+00:00,3.179e-05,3917709944.341488,37218.244471244136,161.76224360186,87163.99,424933.79,20.51%,234.20%
STPT_USDT,2021-10-06 07:00:00+00:00,0.2428,152708.1038959315,2021-10-09 00:00:00+00:00,0.15133,152708.1038959315,37077.52762593217,60.18684498850349,-14028.40,410905.39,-3.41%,-37.84%
BTCST_USDT,2021-10-07 00:00:00+00:00,42.27,1053.011645699477,2021-10-10 00:00:00+00:00,52.42,1053.011645699477,44510.8022637169,99.70967273128349,10588.36,421493.75,2.51%,23.79%
SHIB_USDT,2021-10-07 01:00:00+00:00,3.186e-05,1396935065.3951826,2021-10-10 00:00:00+00:00,2.601e-05,1396935065.3951826,44506.35118349052,80.84063223441922,-8252.91,413240.84,-2.00%,-18.54%
FTM_USDT,2021-10-07 15:00:00+00:00,1.9265,23099.870515635692,2021-10-10 00:00:00+00:00,2.1137,23099.870515635692,44501.90054837216,93.32809685727135,4230.97,417471.81,1.01%,9.51%
ETH_USDT,2021-10-08 08:00:00+00:00,3662.23,12.150370227516389,2021-10-11 00:00:00+00:00,3443.59,12.150370227516389,44497.45035831734,86.33834377009049,-2742.90,414728.91,-0.66%,-6.16%
ONE_USDT,2021-10-09 00:00:00+00:00,0.24014,179453.10508540503,2021-10-12 00:00:00+00:00,0.22696,179453.10508540503,43093.86865520916,83.82254538539269,-2449.01,412279.90,-0.59%,-5.68%
XRP_USDT,2021-10-10 06:00:00+00:00,1.2217,35818.57470470852,2021-10-13 00:00:00+00:00,1.1143,35818.57470470852,43759.55271674239,83.6721905101991,-3930.59,408349.31,-0.96%,-8.98%
BNB_USDT,2021-10-13 00:00:00+00:00,451.4,94.94032379528495,2021-10-16 00:00:00+00:00,473.1,94.94032379528495,42856.06216119163,87.77232934874094,1972.43,410321.74,0.48%,4.60%
ARPA_USDT,2021-10-13 13:00:00+00:00,0.1285,333476.86035000393,2021-10-16 00:00:00+00:00,0.12648,333476.86035000393,42851.776554975506,85.029929852044,-758.65,409563.09,-0.19%,-1.77%
DOT_USDT,2021-10-13 17:00:00+00:00,38.85,1102.895530947748,2021-10-16 00:00:00+00:00,44.1,1102.895530947748,42847.49137732002,91.48518429211572,5698.72,415261.81,1.37%,13.30%
SFP_USDT,2021-10-14 00:00:00+00:00,3.0435,14076.953056738055,2021-10-17 00:00:00+00:00,1.9885,14076.953056738055,42843.20662818227,70.8352277815059,-14922.02,400339.79,-3.73%,-34.83%
XLM_USDT,2021-10-14 01:00:00+00:00,0.3808,112497.16992520864,2021-10-17 00:00:00+00:00,0.3966,112497.16992520864,42838.92230751945,87.45529989985722,1690.00,402029.79,0.42%,3.95%
ETH_USDT,2021-10-14 11:00:00+00:00,3735.75,11.466141582088929,2021-10-17 00:00:00+00:00,3840.41,11.466141582088929,42834.63841528871,86.86932320855885,1113.18,403142.96,0.28%,2.60%
MATIC_USDT,2021-10-15 07:00:00+00:00,1.494,28668.24293938901,2021-10-18 00:00:00+00:00,1.473,28668.24293938901,42830.35495144718,85.0586768011672,-687.09,402455.87,-0.17%,-1.60%
VET_USDT,2021-10-15 17:00:00+00:00,0.12386,345761.92407518195,2021-10-18 00:00:00+00:00,0.12274,345761.92407518195,42826.07191595204,85.26489047693988,-472.52,401983.35,-0.12%,-1.10%
DOT_USDT,2021-10-16 01:00:00+00:00,44.05,988.1020301478578,2021-10-19 00:00:00+00:00,40.73,988.1020301478578,43525.89442801313,83.77129011593539,-3364.27,398619.08,-0.84%,-7.73%
BNB_USDT,2021-10-16 08:00:00+00:00,483.9,89.93912345230488,2021-10-19 00:00:00+00:00,484.6,89.93912345230488,43521.54183857033,87.10604106355729,-24.15,398594.93,-0.01%,-0.06%
UNI_USDT,2021-10-16 12:00:00+00:00,27.78,1566.49350915718,2021-10-19 00:00:00+00:00,25.71,1566.49350915718,43517.18968438646,83.79173780481757,-3326.43,395268.50,-0.84%,-7.64%
KEEP_USDT,2021-10-17 03:00:00+00:00,1.0812,39135.96492402724,2021-10-20 00:00:00+00:00,0.7734,39135.96492402724,42313.80527585825,72.58156054810092,-12118.63,383149.87,-3.16%,-28.64%
DOGE_USDT,2021-10-18 10:00:00+00:00,0.2624,160831.4730778219,2021-10-21 00:00:00+00:00,0.255,160831.4730778219,42202.17853562047,83.21420417046504,-1273.37,381876.50,-0.33%,-3.02%
BNB_USDT,2021-10-19 02:00:00+00:00,492.0,84.42993817418824,2021-10-22 00:00:00+00:00,475.9,84.42993817418824,41539.52958170061,81.71973715879679,-1441.04,380435.46,-0.38%,-3.47%
FTM_USDT,2021-10-19 06:00:00+00:00,2.4256,17123.753145095,2021-10-22 00:00:00+00:00,2.2512,17123.753145095,41535.37562874244,80.08436870898029,-3066.47,377368.99,-0.81%,-7.38%
ARPA_USDT,2021-10-19 06:00:00+00:00,0.18071,229799.5073264924,2021-10-22 00:00:00+00:00,0.15163,229799.5073264924,41527.068968970445,76.37156826488649,-6758.94,370610.05,-1.82%,-16.28%
REEF_USDT,2021-10-19 06:00:00+00:00,0.03344,1241962.3831094366,2021-10-22 00:00:00+00:00,0.03048,1241962.3831094366,41531.22209117956,79.38623552835519,-3755.59,366854.46,-1.02%,-9.04%
TRX_USDT,2021-10-20 08:00:00+00:00,0.10548,382207.8544386118,2021-10-23 00:00:00+00:00,0.09979,382207.8544386118,40315.28448618477,78.45580628061384,-2253.22,364601.24,-0.62%,-5.59%
ETH_USDT,2021-10-20 13:00:00+00:00,4000.0,10.07781323943404,2021-10-23 00:00:00+00:00,4001.33,10.07781323943404,40311.25295773616,80.63590940708076,-67.23,364534.01,-0.02%,-0.17%
LTC_USDT,2021-10-20 13:00:00+00:00,195.8,205.8591513403492,2021-10-23 00:00:00+00:00,192.6,205.8591513403492,40307.22183244037,79.95569438059164,-738.70,363795.30,-0.20%,-1.83%
DOT_USDT,2021-10-20 16:00:00+00:00,44.35,908.7528998930582,2021-10-23 00:00:00+00:00,44.19,908.7528998930582,40303.19111025713,80.46098175653137,-225.86,363569.44,-0.06%,-0.56%
SOL_USDT,2021-10-21 00:00:00+00:00,185.5,216.58244904854465,2021-10-24 00:00:00+00:00,197.09,216.58244904854465,40176.04429850503,82.86227918148269,2427.33,365996.77,0.66%,6.04%
LINK_USDT,2021-10-22 00:00:00+00:00,29.48,1312.2942854382434,2021-10-25 00:00:00+00:00,29.98,1312.2942854382434,38686.435534719414,78.02901821215795,578.12,366574.89,0.16%,1.49%
VET_USDT,2021-10-22 03:00:00+00:00,0.137,282354.5028552258,2021-10-25 00:00:00+00:00,0.13329,282354.5028552258,38682.56689116594,76.31759857673899,-1123.85,365451.03,-0.31%,-2.91%
FTM_USDT,2021-10-22 16:00:00+00:00,2.5401,15227.234610636127,2021-10-25 00:00:00+00:00,2.7489,15227.234610636127,38678.69863447682,80.53684385565447,3098.91,368549.94,0.84%,8.01%
ONE_USDT,2021-10-22 16:00:00+00:00,0.26529,145783.2212469877,2021-10-25 00:00:00+00:00,0.29566,145783.2212469877,38674.83076461337,81.77709795849775,4345.66,372895.60,1.17%,11.24%
RUNE_USDT,2021-10-23 05:00:00+00:00,11.43,3355.9567141339608,2021-10-26 00:00:00+00:00,13.62,3355.9567141339608,38358.58524255117,84.06671568905571,7265.48,380161.08,1.91%,18.94%
MATIC_USDT,2021-10-23 12:00:00+00:00,1.642,23358.556263110186,2021-10-26 00:00:00+00:00,1.697,23358.556263110186,38354.74938402692,77.99421936252492,1206.73,381367.81,0.32%,3.15%
SHIB_USDT,2021-10-24 00:00:00+00:00,3.614e-05,1068003994.0245564,2021-10-27 00:00:00+00:00,4.731e-05,1068003994.0245564,38597.66434404747,89.12493330134923,11840.48,393208.29,3.01%,30.68%
NEAR_USDT,2021-10-24 08:00:00+00:00,9.84,3922.134611546044,2021-10-27 00:00:00+00:00,12.424,3922.134611546044,38593.804577613075,87.32240499146113,10047.47,403255.76,2.49%,26.03%
EOS_USDT,2021-10-24 10:00:00+00:00,5.018,7690.303945228241,2021-10-27 00:00:00+00:00,4.73,7690.303945228241,38589.94519715531,74.96508285808491,-2289.77,400965.99,-0.57%,-5.93%
FTM_USDT,2021-10-25 03:00:00+00:00,2.9025,13537.103150824323,2021-10-28 00:00:00+00:00,3.1351,13537.103150824323,39291.4418952676,81.73161398341693,3067.00,404032.99,0.76%,7.81%
CRV_USDT,2021-10-25 03:00:00+00:00,3.97,9896.098929742588,2021-10-28 00:00:00+00:00,4.875,9896.098929742588,39287.51275107807,87.5309950335732,8868.44,412901.42,2.15%,22.57%
EGLD_USDT,2021-10-25 06:00:00+00:00,296.53,132.4776042889521,2021-10-28 00:00:00+00:00,244.81,132.4776042889521,39283.58399980296,71.71542630578134,-6923.46,405977.97,-1.71%,-17.62%
ONE_USDT,2021-10-25 08:00:00+00:00,0.31736,123770.02659882464,2021-10-28 00:00:00+00:00,0.30905,123770.02659882464,39279.655641402984,77.53078236176975,-1106.06,404871.91,-0.27%,-2.82%
LINK_USDT,2021-10-25 09:00:00+00:00,31.61,724.0156948806103,2021-10-28 00:00:00+00:00,28.69,724.0156948806103,22886.136115176094,43.65814640129683,-2157.78,402714.12,-0.54%,-9.43%
VET_USDT,2021-10-26 00:00:00+00:00,0.14335,275969.7958722093,2021-10-29 00:00:00+00:00,0.13152,275969.7958722093,39560.270238281206,75.85581779138779,-3340.58,399373.55,-0.84%,-8.44%
MATIC_USDT,2021-10-26 01:00:00+00:00,1.719,23340.70928079053,2021-10-29 00:00:00+00:00,2.17,23340.70928079053,40122.67925367892,90.77201839299437,10435.89,409809.43,2.55%,26.01%
ATOM_USDT,2021-10-27 00:00:00+00:00,41.38,1010.0673349462064,2021-10-30 00:00:00+00:00,38.91,1010.0673349462064,41796.58632007402,81.09830632282302,-2575.96,407233.47,-0.63%,-6.16%
SHIB_USDT,2021-10-27 03:00:00+00:00,5.039e-05,835202503.8709877,2021-10-30 00:00:00+00:00,7.323e-05,835202503.8709877,42085.854170059065,103.24773352853148,18972.78,426206.25,4.45%,45.08%
CRV_USDT,2021-10-28 02:00:00+00:00,5.391,7813.313722367162,2021-10-31 00:00:00+00:00,4.66,7813.313722367162,42121.57427728137,78.53161622351234,-5790.06,420416.18,-1.38%,-13.75%
FTM_USDT,2021-10-28 04:00:00+00:00,3.4409,12240.216838575268,2021-10-31 00:00:00+00:00,2.7069,12240.216838575268,42117.36211985364,75.25040508019305,-9059.57,411356.61,-2.20%,-21.51%
DOGE_USDT,2021-10-28 06:00:00+00:00,0.2938,143339.51798380414,2021-10-31 00:00:00+00:00,0.2676,143339.51798380414,42113.15038364166,80.47080539610764,-3835.97,407520.65,-0.94%,-9.11%
ETH_USDT,2021-10-29 01:00:00+00:00,4353.11,9.837038788583888,2021-11-01 00:00:00+00:00,4317.03,9.837038788583888,42821.711920972404,85.28850348245271,-440.21,407080.44,-0.11%,-1.03%
BNB_USDT,2021-10-29 13:00:00+00:00,506.9,84.46918475001046,2021-11-01 00:00:00+00:00,528.2,84.46918475001046,42817.4297497803,87.43405313473583,1711.76,408792.20,0.42%,4.00%
AXS_USDT,2021-10-29 16:00:00+00:00,159.02,269.2312162420156,2021-11-01 00:00:00+00:00,136.86,269.2312162420156,42813.14800680532,79.66013226168758,-6045.82,402746.37,-1.50%,-14.12%
SAND_USDT,2021-10-30 00:00:00+00:00,1.1016,40351.045138453046,2021-11-02 00:00:00+00:00,2.72,40351.045138453046,44450.71132451987,154.20555410111217,65149.93,467896.30,13.92%,146.57%
MANA_USDT,2021-10-30 00:00:00+00:00,1.3255,33538.40576401652,2021-11-02 00:00:00+00:00,3.3125,33538.40576401652,44455.15684020389,155.55112593350862,66485.26,534381.56,12.44%,149.56%
THETA_USDT,2021-10-30 13:00:00+00:00,7.438,5975.566853103982,2021-11-02 00:00:00+00:00,7.605,5975.566853103982,44446.26625338742,89.89045217124321,908.03,535289.59,0.17%,2.04%
CHZ_USDT,2021-10-30 13:00:00+00:00,0.3977,94603.85907093289,2021-11-02 00:00:00+00:00,0.4868,94603.85907093289,37623.954752510006,83.67711334823392,8345.53,543635.12,1.54%,22.18%
